scenario,step,Ta_cvx_raw,Ta_cvx_applied,Ta_snn_raw,Ta_snn_applied,control_diff_e_u,cvxpy_objective,cvxpy_status,snn_objective,snn_converged,snn_verified_converged,snn_iterations,snn_max_iterations,snn_constraint_residual,snn_constraint_residual_scaled,snn_bound_violation,snn_clipped,cvxpy_clipped,objective_gap_snn_vs_reference,Tc1_cvx,Tc2_cvx,Tc3_cvx,alpha1_cvx,alpha2_cvx,alpha3_cvx,Tc1_snn,Tc2_snn,Tc3_snn,alpha1_snn,alpha2_snn,alpha3_snn,rho_Ap_cvx,rho_Ap_snn,qp_fingerprint_cvx,qp_fingerprint_snn,slew_saturated_cvx,slew_saturated_snn
nominal_heatup,21,116.0,116.0,116.0,116.0,0.0,-277338.3609672305,optimal,-277330.4310638856,False,False,8000,8000,0.005418675202548684,0.007504483135318374,10.0,0,0,2.8592883138256067e-05,31.274537519628144,32.06232983559645,34.619125239305966,1.0039572851893256e-05,1.0041920221372836e-05,1.0052156935043224e-05,31.274537519628144,32.06232983559645,34.619125239305966,1.0039572851893256e-05,1.0041920221372836e-05,1.0052156935043224e-05,1.000002361942879,1.000002361942879,2c1e0ce8e8b0310e,2c1e0ce8e8b0310e,True,True
nominal_heatup,22,119.99999999999999,119.99999999999999,120.00123073162547,120.0,1.4210854715202004e-14,-282249.2947156021,optimal,-282199.8387625959,False,False,8000,8000,0.0016679093043876492,0.0025507395684485346,10.0,1,0,0.00017522082050216496,31.860139431473698,32.71982012895055,35.49242921855301,1.0042927636276365e-05,1.0045900001126806e-05,1.0059045087611502e-05,31.860139431473698,32.71982012895055,35.492429218553006,1.0042927636276365e-05,1.0045900001126806e-05,1.0059045087611502e-05,1.0000027491075865,1.0000027491075865,c0e28f2bf04cae41,c0e28f2bf04cae41,True,True
nominal_heatup,23,123.99999999999999,123.99999999999999,124.00011481771169,124.0,1.4210854715202004e-14,-285922.7658009261,optimal,-285870.1528525981,False,False,8000,8000,0.00022414361369271774,0.00032491190755568056,10.0,1,0,0.00018401104990918202,32.499179256904526,33.43080354993059,36.4188703028621,1.0046737327042226e-05,1.0050487067028725e-05,1.0067336928314506e-05,32.499179256904526,33.43080354993059,36.4188703028621,1.0046737327042226e-05,1.0050487067028725e-05,1.0067336928314506e-05,1.0000032342458494,1.0000032342458494,119518f418cd06f3,119518f418cd06f3,True,True
nominal_heatup,24,127.99999999999997,127.99999999999997,128.0,128.0,2.842170943040401e-14,-287335.9380485216,optimal,-287286.29932110163,False,False,8000,8000,0.0001436514092034713,0.00017263880369533524,10.0,0,0,0.00017275502590131665,33.19169804282029,34.195127258322415,37.39779823444413,1.005111170702066e-05,1.0055831947088486e-05,1.0077420781319361e-05,33.19169804282029,34.195127258322415,37.39779823444413,1.005111170702066e-05,1.0055831947088486e-05,1.0077420781319361e-05,1.0000038452434135,1.0000038452434135,8d4b2a38b9170216,8d4b2a38b9170216,True,True
nominal_heatup,25,130.0,130.0,130.0,130.0,0.0,-285421.42745096504,optimal,-285377.6673839216,False,False,8000,8000,0.00013778421597976376,0.0001655876704997894,10.0,0,0,0.0001533173855734305,33.937592712032945,35.01252560136736,38.428531814316294,1.005618967429849e-05,1.0062126862556018e-05,1.0089805789359043e-05,33.937592712032945,35.01252560136736,38.42853181431629,1.005618967429849e-05,1.0062126862556018e-05,1.0089805789359043e-05,1.000004618956481,1.000004618956481,8d029e165e089211,8d029e165e089211,False,False
nominal_heatup,26,130.0,130.0,130.0,130.0,0.0,-281039.5681684587,optimal,-281001.41966172674,False,False,8000,8000,7.590409366287076e-05,0.00011000857570042655,10.0,0,0,0.00013574069651656366,34.73663933886757,35.88263890591762,39.51036584016606,1.0062148184087887e-05,1.0069618889944927e-05,1.0105163455459045e-05,34.73663933886757,35.88263890591762,39.51036584016606,1.0062148184087887e-05,1.0069618889944927e-05,1.0105163455459045e-05,1.000005604339681,1.000005604339681,4a9499a2553ffa43,4a9499a2553ffa43,False,False
nominal_heatup,27,130.0,130.0,130.0,130.0,0.0,-276122.11941677064,optimal,-276089.0494578192,False,False,8000,8000,0.00010932934253560234,0.00015845212921039575,10.0,0,0,0.00011976570012316114,35.588513092118006,36.80502953120535,40.64257692132614,1.0069214176848358e-05,1.007862763007317e-05,1.0124384554526784e-05,35.588513092118006,36.80502953120535,40.64257692132614,1.0069214176848358e-05,1.007862763007317e-05,1.0124384554526784e-05,1.0000068667446973,1.0000068667446973,bd545d5539f4b404,bd545d5539f4b404,False,False
nominal_heatup,28,130.0,130.0,130.0,130.0,0.0,-271205.79345906223,optimal,-271174.27607654536,False,False,8000,8000,7.328095119873979e-05,0.00010620682861617325,10.0,0,0,0.00011621205474613356,36.49280528639048,37.77919556259234,41.82442836075676,1.00776805645182e-05,1.0089569039656569e-05,1.0148657494724979e-05,36.49280528639048,37.77919556259234,41.824428360756755,1.00776805645182e-05,1.0089569039656569e-05,1.0148657494724979e-05,1.0000084938573894,1.0000084938573894,d22ee01681297e98,d22ee01681297e98,False,False
nominal_heatup,29,130.0,130.0,130.0,130.0,0.0,-266304.0675836935,optimal,-266274.53734104923,False,False,8000,8000,0.00012771386676035945,0.000153485227178507,10.0,0,0,0.00011088919111244102,37.44903793778678,38.80458247844509,43.055174257720964,1.008792775660128e-05,1.0102987727945598e-05,1.0179576783908196e-05,37.44903793778678,38.80458247844509,43.055174257720964,1.008792775660128e-05,1.0102987727945598e-05,1.0179576783908196e-05,1.000010603941939,1.000010603941939,f901d2f0145b092a,f901d2f0145b092a,False,False
nominal_heatup,30,130.0,130.0,130.0,130.0,0.0,-261427.8559712686,optimal,-261400.90219524593,False,False,8000,8000,0.00012697561848540317,0.00015259800789202416,10.0,0,0,0.0001031021576583076,38.45667617246797,39.88059307969843,44.3262958722187,1.0100452783556139e-05,1.0119600936431953e-05,1.0219294017606023e-05,38.45667617246797,39.88059307969843,44.3262958722187,1.0100452783556139e-05,1.0119600936431953e-05,1.0219294017606023e-05,1.0000133502968045,1.0000133502968045,15938d8f682801bc,15938d8f682801bc,False,False
nominal_heatup,31,130.00000000000003,130.00000000000003,130.0,130.0,-2.842170943040401e-14,-256586.0144209544,optimal,-256564.52023749353,False,False,8000,8000,0.00010064332150250266,0.00014586339046918084,10.0,0,0,8.376989489980608e-05,39.51513879282677,41.00370911940794,45.62384309440205,1.0115908887980325e-05,1.0140358723565776e-05,1.027064961864798e-05,39.51513879282677,41.00370911940794,45.62384309440205,1.0115908887980325e-05,1.0140358723565776e-05,1.027064961864798e-05,1.0000169276166246,1.0000169276166246,e7de6d78d2a63596,e7de6d78d2a63596,False,False
nominal_heatup,32,130.0,130.0,130.0,130.0,0.0,-251785.7341880738,optimal,-251766.76192441516,False,False,8000,8000,9.853149732919064e-05,0.00014280270219746427,10.0,0,0,7.535082843311039e-05,40.62166136640788,42.167626743408356,46.936965864865606,1.0135159609374298e-05,1.0166511340095578e-05,1.0337306087914461e-05,40.62166136640788,42.167626743408356,46.936965864865606,1.0135159609374298e-05,1.0166511340095578e-05,1.0337306087914461e-05,1.0000215859513406,1.0000215859513406,f7fa3165f50aafc4,f7fa3165f50aafc4,False,False
nominal_heatup,33,130.0,130.0,130.0,130.0,0.0,-247032.84415578103,optimal,-247017.22391009424,False,False,8000,8000,9.641591435638475e-05,0.00013973656627985775,10.0,0,0,6.323145304897262e-05,41.77084845737516,43.36566791672194,48.25708836034172,1.0159342426202962e-05,1.0199689056691248e-05,1.0423972055584554e-05,41.77084845737516,43.36566791672194,48.25708836034172,1.0159342426202962e-05,1.0199689056691248e-05,1.0423972055584554e-05,1.00002764480365,1.00002764480365,971a710837f5cd28,971a710837f5cd28,False,False
nominal_heatup,34,130.0,130.0,130.0,130.0,0.0,-242332.0494110759,optimal,-242319.0781247419,False,False,8000,8000,9.435664779289255e-05,0.00013675205023577774,10.0,0,0,5.3526912207994616e-05,42.956351227797434,44.59092597223202,49.57797689401695,1.018994412676557e-05,1.0242010082863206e-05,1.053668028779401e-05,42.956351227797434,44.59092597223202,49.57797689401695,1.018994412676557e-05,1.0242010082863206e-05,1.053668028779401e-05,1.0000355128009815,1.0000355128009815,60fa5e6688e1f474,60fa5e6688e1f474,False,False
nominal_heatup,35,130.0,130.0,130.0,130.0,0.0,-237687.12104444232,optimal,-237676.3295197054,False,False,8000,8000,9.232498962319369e-05,0.00013380754738268053,10.0,0,0,4.5402227471988724e-05,44.17140619546908,45.83695172260525,50.89495729321921,1.0228899307463622e-05,1.0296214244032106e-05,1.0683152902901279e-05,44.17140619546908,45.83695172260525,50.89495729321921,1.0228899307463622e-05,1.0296214244032106e-05,1.0683152902901279e-05,1.0000457117886863,1.0000457117886863,ce25cdb2f56292bb,ce25cdb2f56292bb,False,False
nominal_heatup,36,130.0,130.0,130.0,130.0,0.0,-233101.04983733257,optimal,-233092.03953596976,False,False,8000,8000,9.034009165986845e-05,0.0001309308145893695,10.0,0,0,3.8654057410287e-05,45.40948352759255,47.097838917598104,52.2045545514495,1.0278713971231812e-05,1.036583429649087e-05,1.0873268743414286e-05,45.40948352759255,47.097838917598104,52.2045545514495,1.0278713971231812e-05,1.036583429649087e-05,1.0873268743414286e-05,1.000058908674502,1.000058908674502,f6bd19bc4bd4e60f,f6bd19bc4bd4e60f,False,False
nominal_heatup,37,130.0,130.0,130.0,130.0,0.0,-228576.1718164679,optimal,-228569.44326755955,False,False,8000,8000,8.835499563986104e-05,0.00012805379470837153,10.0,0,0,2.9436790610517925e-05,46.66451695380042,48.36835320017051,53.50412826644477,1.0342623010345865e-05,1.0455411819631811e-05,1.1119674734577008e-05,46.66451695380042,48.36835320017051,53.50412826644477,1.0342623010345865e-05,1.0455411819631811e-05,1.1119674734577008e-05,1.0000759571416173,1.0000759571416173,8ab39320150e3d5f,8ab39320150e3d5f,False,False
nominal_heatup,38,130.0,130.0,130.0,130.0,0.0,-224114.27177852174,optimal,-224109.25054205008,False,False,8000,8000,8.64270855771565e-05,0.00012525965503318304,10.0,0,0,2.240480461970961e-05,47.931058634757065,49.64391516037741,54.79166265923367,1.0424789135198688e-05,1.0570772044380092e-05,1.1438591403752979e-05,47.931058634757065,49.64391516037741,54.79166265923367,1.0424789135198688e-05,1.0570772044380092e-05,1.1438591403752979e-05,1.0000979538377246,1.0000979538377246,54a16dc53a1d5c0f,54a16dc53a1d5c0f,False,False
nominal_heatup,39,130.0,130.0,130.0,130.0,0.0,-219716.6690321443,optimal,-219714.12590049888,False,False,8000,8000,8.445861662664811e-05,0.00012240673292485127,10.0,0,0,1.1574595849515092e-05,49.204306314942166,50.92057550494545,56.06560239687443,1.0530555493521728e-05,1.0719374634412519e-05,1.1850890373346329e-05,49.204306314942166,50.92057550494545,56.06560239687443,1.0530555493521728e-05,1.0719374634412519e-05,1.1850890373346329e-05,1.0001263149983302,1.0001263149983302,86ed1bb2c9313ac7,86ed1bb2c9313ac7,False,False
nominal_heatup,40,130.0,130.0,130.0,130.0,0.0,-215384.2885411067,optimal,-215383.2476820617,False,False,8000,8000,8.26480114142214e-05,0.00011978260435530075,10.0,0,0,4.832567185394841e-06,50.48009183635129,52.194957759675056,57.32474554955666,1.0666767540547945e-05,1.0910765749966646e-05,1.2383552396445595e-05,50.48009183635129,52.194957759675056,57.32474554955666,1.0666767540547945e-05,1.0910765749966646e-05,1.2383552396445595e-05,1.0001628826826376,1.0001628826826376,9b3324edba12acef,9b3324edba12acef,False,False
nominal_heatup,41,130.0,130.0,130.0,130.0,0.0,-211118.63702029592,optimal,-211118.65912101965,False,False,8000,8000,8.096240594568371e-05,0.00011733963920068646,10.0,0,0,-1.0468390668740086e-07,51.75483560174435,53.464199514395304,58.56816376746488,1.0842186462087133e-05,1.1157166424599135e-05,1.3071662770483217e-05,51.75483560174435,53.464199514395304,58.56816376746488,1.0842186462087133e-05,1.1157166424599135e-05,1.3071662770483217e-05,1.000210073755604,1.000210073755604,80e02de491f7aa2b,80e02de491f7aa2b,False,False
nominal_heatup,42,130.0,130.0,130.0,130.0,0.0,-206922.3674493509,optimal,-206922.38911855253,False,False,8000,8000,8.007312194990845e-05,0.00011605079084819891,10.0,0,0,-1.0472140801591814e-07,53.02549121637784,54.72589075682159,59.79514556110168,1.1068025253675922e-05,1.1474247701261865e-05,1.3961166177047804e-05,53.02549121637784,54.72589075682159,59.79514556110168,1.1068025253675922e-05,1.1474247701261865e-05,1.3961166177047804e-05,1.0002710907268957,1.0002710907268957,5ec467693be3925d,5ec467693be3925d,False,False
nominal_heatup,43,130.00000000000003,130.00000000000003,129.99999999999997,129.99999999999997,-5.684341886080802e-14,-202795.50063490059,optimal,-202795.52188369742,False,False,8000,8000,7.919833988978553e-05,0.00011478296029299173,10.0,0,0,-1.0477942952834262e-07,54.28948544658738,55.97801639829211,61.005153326433316,1.1358651936153698e-05,1.1882164517023144e-05,1.5112695179349738e-05,54.28948544658738,55.97801639829211,61.005153326433316,1.1358651936153698e-05,1.1882164517023144e-05,1.5112695179349738e-05,1.0003502217184117,1.0003502217184117,34c7a5744cd37d61,34c7a5744cd37d61,False,False
nominal_heatup,44,130.0,130.0,130.00000000000003,130.0,0.0,-198737.70980015665,optimal,-198737.73063940945,False,False,8000,8000,7.833793961253832e-05,0.00011353597342367294,10.0,0,0,-1.0485807057538412e-07,55.544660094629194,57.21890324691535,62.19779083408779,1.1732523445269194e-05,1.240695156285074e-05,1.6606913172483163e-05,55.544660094629194,57.21890324691535,62.19779083408779,1.1732523445269194e-05,1.240695156285074e-05,1.6606913172483163e-05,1.0004532681750724,1.0004532681750724,e85d8452cc53df96,e85d8452cc53df96,False,False
nominal_heatup,45,130.0,130.0,130.0,130.0,0.0,-194747.84178402944,optimal,-194742.86302226424,False,False,8000,8000,0.0007324066744871516,0.0010616749046485907,10.0,0,0,2.556517042548279e-05,56.78921767445046,58.44717272868527,63.372777800977815,1.221344127067576e-05,1.3082428465613039e-05,1.8551986542778255e-05,56.78921767445046,58.44717272868527,63.372777800977815,1.221344127067576e-05,1.3082428465613039e-05,1.8551986542778255e-05,1.000588154251119,1.000588154251119,62a3b68bbbfc394c,62a3b68bbbfc394c,False,False
nominal_heatup,46,130.0,130.0,130.0,130.0,0.0,-190823.04102907213,optimal,-190810.80221269108,False,False,8000,8000,0.0009890941982888535,0.001433504291282084,10.0,0,0,6.41369947520602e-05,58.02167234021292,59.6616991361294,64.52992981579379,1.283225903535136e-05,1.3952823801894359e-05,2.1094037516679137e-05,58.02167234021292,59.6616991361294,64.52992981579379,1.283225903535136e-05,1.3952823801894359e-05,2.1094037516679137e-05,1.0007657922929523,1.0007657922929523,dfdaf67bc2ef0b31,dfdaf67bc2ef0b31,False,False
nominal_heatup,47,130.0,130.0,130.0,130.0,0.0,-186962.37696064464,optimal,-186943.62189019963,False,False,8000,8000,0.000839156440420652,0.0012161979723375183,10.0,0,0,0.00010031467694128744,59.24080627823817,60.861573248056025,65.66914222531285,1.3629227439716847e-05,1.5076414058007539e-05,2.4431749600808675e-05,59.24080627823817,60.861573248056025,65.66914222531285,1.3629227439716847e-05,1.5076414058007539e-05,2.4431749600808675e-05,1.0010013058592766,1.0010013058592766,1b1458e116e19f25,1b1458e116e19f25,False,False
nominal_heatup,48,130.0,130.0,130.0,130.0,0.0,-183164.91513296502,optimal,-183140.29293142396,False,False,8000,8000,0.0012132097592854052,0.0017583172555193372,10.0,0,0,0.00013442640760751774,60.44563150282925,62.04607084493373,66.79037712551897,1.4657239205824328e-05,1.6530593465596096e-05,2.8836727925755534e-05,60.44563150282925,62.04607084493373,66.79037712551897,1.4657239205824328e-05,1.6530593465596096e-05,2.8836727925755534e-05,1.0013157471013459,1.0013157471013459,78105417218a633d,78105417218a633d,False,False
