scenario,step,Ta_cvx_raw,Ta_cvx_applied,Ta_snn_raw,Ta_snn_applied,control_diff_e_u,cvxpy_objective,cvxpy_status,snn_objective,snn_converged,snn_verified_converged,snn_iterations,snn_max_iterations,snn_constraint_residual,snn_constraint_residual_scaled,snn_bound_violation,snn_clipped,cvxpy_clipped,objective_gap_snn_vs_reference,Tc1_cvx,Tc2_cvx,Tc3_cvx,alpha1_cvx,alpha2_cvx,alpha3_cvx,Tc1_snn,Tc2_snn,Tc3_snn,alpha1_snn,alpha2_snn,alpha3_snn,rho_Ap_cvx,rho_Ap_snn,qp_fingerprint_cvx,qp_fingerprint_snn,slew_saturated_cvx,slew_saturated_snn
nominal_heatup,37,130.0,130.0,130.0,130.0,0.0,-3810617.5952469516,optimal,-3810599.0225103768,False,False,8000,8000,0.0011827885802091487,0.001718508546229458,10.0,0,0,4.8739439501797925e-06,46.66451695380042,48.36835320017051,53.50412826644477,1.0342623010345865e-05,1.0455411819631811e-05,1.1119674734577008e-05,46.66451695380042,48.36835320017051,53.50412826644477,1.0342623010345865e-05,1.0455411819631811e-05,1.1119674734577008e-05,1.0000759571416173,1.0000759571416173,714eb2fa0bd7927d,714eb2fa0bd7927d,False,False
nominal_heatup,38,130.0,130.0,130.0,130.0,0.0,-3739818.5513807777,optimal,-3739794.2343273843,False,False,8000,8000,0.0020490069983907233,0.002972322094822566,10.0,0,0,6.50220139276081e-06,47.931058634757065,49.64391516037741,54.79166265923367,1.0424789135198688e-05,1.0570772044380092e-05,1.1438591403752979e-05,47.931058634757065,49.64391516037741,54.79166265923367,1.0424789135198688e-05,1.0570772044380092e-05,1.1438591403752979e-05,1.0000979538377246,1.0000979538377246,ee4a798f2121272d,ee4a798f2121272d,False,False
nominal_heatup,39,130.0,130.0,130.0,130.0,0.0,-3670150.4290669584,optimal,-3670120.875602082,False,False,8000,8000,0.002237968024601855,0.0032435098422185504,10.0,0,0,8.052385167220806e-06,49.204306314942166,50.92057550494545,56.06560239687443,1.0530555493521728e-05,1.0719374634412519e-05,1.1850890373346329e-05,49.204306314942166,50.92057550494545,56.06560239687443,1.0530555493521728e-05,1.0719374634412519e-05,1.1850890373346329e-05,1.0001263149983302,1.0001263149983302,3234ee17dbfeb12c,3234ee17dbfeb12c,False,False
nominal_heatup,40,130.0,130.0,130.0,130.0,0.0,-3601609.047296805,optimal,-3601574.9991440848,False,False,8000,8000,0.0021758099423010435,0.0031612986930635856,10.0,0,0,9.453594844128047e-06,50.48009183635129,52.194957759675056,57.32474554955666,1.0666767540547945e-05,1.0910765749966646e-05,1.2383552396445595e-05,50.48009183635129,52.194957759675056,57.32474554955666,1.0666767540547945e-05,1.0910765749966646e-05,1.2383552396445595e-05,1.0001628826826376,1.0001628826826376,8185fa36d3001a0d,8185fa36d3001a0d,False,False
nominal_heatup,41,130.0,130.0,130.00000000000003,130.0,0.0,-3534187.5585183143,optimal,-3534149.5733609293,False,False,8000,8000,0.0027314542682006504,0.003968610794164995,10.0,0,0,1.0747917804470513e-05,51.75483560174435,53.464199514395304,58.56816376746488,1.0842186462087133e-05,1.1157166424599135e-05,1.3071662770483217e-05,51.75483560174435,53.464199514395304,58.56816376746488,1.0842186462087133e-05,1.1157166424599135e-05,1.3071662770483217e-05,1.000210073755604,1.000210073755604,7509579677cd115e,7509579677cd115e,False,False
nominal_heatup,42,130.0,130.0,130.0,130.0,0.0,-3467876.74472851,optimal,-3467835.4518563445,False,False,8000,8000,0.002163459090724018,0.0031360858712767836,10.0,0,0,1.190724907614812e-05,53.02549121637784,54.72589075682159,59.79514556110168,1.1068025253675922e-05,1.1474247701261865e-05,1.3961166177047804e-05,53.02549121637784,54.72589075682159,59.79514556110168,1.1068025253675922e-05,1.1474247701261865e-05,1.3961166177047804e-05,1.0002710907268957,1.0002710907268957,07a565582c876fe1,07a565582c876fe1,False,False
nominal_heatup,43,130.0,130.0,130.0,130.0,0.0,-3402665.2068732097,optimal,-3402621.11109385,False,False,8000,8000,0.002322186899291978,0.003365569114731848,10.0,0,0,1.2959188365402734e-05,54.28948544658738,55.97801639829211,61.005153326433316,1.1358651936153698e-05,1.1882164517023144e-05,1.5112695179349738e-05,54.28948544658738,55.97801639829211,61.005153326433316,1.1358651936153698e-05,1.1882164517023144e-05,1.5112695179349738e-05,1.0003502217184117,1.0003502217184117,c7ed2e57983c2a05,c7ed2e57983c2a05,False,False
nominal_heatup,44,130.0,130.0,130.0,130.0,0.0,-3338539.4346956075,optimal,-3338493.0831846176,False,False,8000,8000,0.0023627680181022015,0.003424383743390713,10.0,0,0,1.3883769204053597e-05,55.544660094629194,57.21890324691535,62.19779083408779,1.1732523445269194e-05,1.240695156285074e-05,1.6606913172483163e-05,55.544660094629194,57.21890324691535,62.19779083408779,1.1732523445269194e-05,1.240695156285074e-05,1.6606913172483163e-05,1.0004532681750724,1.0004532681750724,343b934d9103ed76,343b934d9103ed76,False,False
nominal_heatup,45,130.0,130.0,130.0,130.0,0.0,-3275483.7327483776,optimal,-3275435.6089475816,False,False,8000,8000,0.0023596939112167092,0.003419928408942674,10.0,0,0,1.469212022482294e-05,56.78921767445046,58.44717272868527,63.372777800977815,1.221344127067576e-05,1.3082428465613039e-05,1.8551986542778255e-05,56.78921767445046,58.44717272868527,63.372777800977815,1.221344127067576e-05,1.3082428465613039e-05,1.8551986542778255e-05,1.000588154251119,1.000588154251119,79c0c7052615a63f,79c0c7052615a63f,False,False
nominal_heatup,46,130.0,130.0,129.99999999999997,129.99999999999997,-2.842170943040401e-14,-3213479.9624020406,optimal,-3213430.561556348,False,False,8000,8000,0.002399007023370814,0.003476905302631117,10.0,0,0,1.5373005672839213e-05,58.02167234021292,59.6616991361294,64.52992981579379,1.283225903535136e-05,1.3952823801894359e-05,2.1094037516679137e-05,58.02167234021292,59.6616991361294,64.52992981579379,1.283225903535136e-05,1.3952823801894359e-05,2.1094037516679137e-05,1.0007657922929523,1.0007657922929523,23f00e0d56c8d55e,23f00e0d56c8d55e,False,False
nominal_heatup,47,129.99999999999997,129.99999999999997,129.99999999999997,129.99999999999997,0.0,-3152507.0368123525,optimal,-3152456.795170782,False,False,8000,8000,0.0018580023462106965,0.0026928217161925616,10.0,0,0,1.5937043433728738e-05,59.24080627823817,60.861573248056025,65.66914222531285,1.3629227439716847e-05,1.5076414058007539e-05,2.4431749600808675e-05,59.24080627823817,60.861573248056025,65.66914222531285,1.3629227439716847e-05,1.5076414058007539e-05,2.4431749600808675e-05,1.0010013058592766,1.0010013058592766,60dafdc7aa14cad8,60dafdc7aa14cad8,False,False
