scenario,step,Ta_cvx_raw,Ta_cvx_applied,Ta_snn_raw,Ta_snn_applied,control_diff_e_u,cvxpy_objective,cvxpy_status,snn_objective,snn_converged,snn_verified_converged,snn_convergence_reason,snn_convergence_reason_class,snn_kkt_residual,snn_kkt_tolerance,snn_projection_budget_exhausted,snn_relative_degree,snn_n_grad_rows_kept,snn_unactionable_predicted_violation_degC,snn_iterations,snn_max_iterations,snn_constraint_residual,snn_constraint_residual_scaled,snn_bound_violation,snn_clipped,cvxpy_clipped,objective_gap_snn_vs_reference,Tc1_cvx,Tc2_cvx,Tc3_cvx,alpha1_cvx,alpha2_cvx,alpha3_cvx,Tc1_snn,Tc2_snn,Tc3_snn,alpha1_snn,alpha2_snn,alpha3_snn,rho_Ap_cvx,rho_Ap_snn,qp_fingerprint_cvx,qp_fingerprint_snn,slew_saturated_cvx,slew_saturated_snn,build_ms_cvx,solve_ms_cvx,total_ms_cvx,build_ms_snn,solve_ms_snn,total_ms_snn
nominal_heatup,0,32.0,32.0,32.0,32.0,0.0,-95998.82400563429,optimal,-95995.60480447102,False,False,max_iterations,max_iterations,0.0131305518830651,0.0764525401819254,False,5,5,0.0,8000,8000,6.865136157330198e-07,9.949711712309295e-07,10.0,0,0,3.353375623760284e-05,28.0,28.0,28.0,1e-05,1e-05,1e-05,28.0,28.0,28.0,1e-05,1e-05,1e-05,1.0000008521941652,1.0000008521941652,d66d433b3ecc2bc7,d66d433b3ecc2bc7,True,True,5.24299999960931,22.973700004513375,28.216700004122686,2.071200004138518,360.3287000005366,362.39990000467515
nominal_heatup,1,36.0,36.0,36.0,36.0,0.0,-106602.11836433184,optimal,-106599.55483196842,True,True,converged(kkt(residual=9.46e-03<=tol=7.67e-02); obj_plateau(range=1.17e-10)),converged,0.009461928789976298,0.07672454185079587,False,5,5,0.0,351,8000,6.114478381391564e-07,8.869759433594027e-07,10.0,0,0,2.4047668121260274e-05,28.000000056399145,28.000000056399145,28.000000056399145,1.0001630922571259e-05,1.0001630922571259e-05,1.0001630922571259e-05,28.000000056399145,28.000000056399145,28.000000056399145,1.0001630922571259e-05,1.0001630922571259e-05,1.0001630922571259e-05,1.0000008522669996,1.0000008522669996,82e9f287618b328d,82e9f287618b328d,True,True,1.0121000013896264,6.238099995243829,7.250199996633455,1.068700003088452,14.506299994536676,15.574999997625127
nominal_heatup,2,40.00000000000001,40.00000000000001,40.00000000000001,40.0,-7.105427357601002e-15,-117129.27120926857,optimal,-117127.32961954929,False,False,max_iterations,max_iterations,0.006558336343421299,0.07696517181438102,False,5,5,0.0,8000,8000,6.750023899826374e-07,9.791691724103657e-07,10.0,0,0,1.657646888110229e-05,28.000000112803107,28.000000112803107,28.000000091841084,1.0003261984532805e-05,1.0003261984532805e-05,1.0003261984532805e-05,28.000000112803107,28.000000112803107,28.000000091841084,1.0003261984532805e-05,1.0003261984532805e-05,1.0003261984532805e-05,1.0000008523398338,1.0000008523398338,af56523fe75d9dab,af56523fe75d9dab,True,True,1.7720999967423268,7.129199999326374,8.901299996068701,1.15380000352161,302.1496000001207,303.3034000036423
nominal_heatup,3,44.00000000000001,44.00000000000001,44.0,44.0,-7.105427357601002e-15,-127560.71461505513,optimal,-127560.03208372105,True,True,converged(kkt(residual=2.13e-03<=tol=7.72e-02); obj_plateau(range=2.28e-16)),converged,0.0021290286522060746,0.07717179207073495,False,5,5,0.0,501,8000,7.615793364834644e-07,9.623328169894307e-07,10.0,0,0,5.350638996819145e-06,28.00000016921189,28.00000016142088,28.000000128607986,1.0004893185885736e-05,1.0004893185885736e-05,1.0004893185878145e-05,28.00000016921189,28.00000016142088,28.000000128607986,1.0004893185885736e-05,1.0004893185885736e-05,1.0004893185878145e-05,1.000000852412668,1.000000852412668,93392764ca1685f2,93392764ca1685f2,True,True,0.8056000006035902,4.820599999220576,5.626199999824166,0.7733000020380132,17.782999995688442,18.556299997726455
nominal_heatup,4,48.00000000000001,48.00000000000001,47.99999999999999,47.99999999999999,-1.4210854715202004e-14,-137877.66932309937,optimal,-137877.65043286313,True,True,converged(kkt(residual=1.07e-03<=tol=7.73e-02); obj_plateau(range=2.01e-08)),converged,0.0010711691759094956,0.07734236192995834,False,5,5,0.0,551,8000,5.533118496714451e-07,8.043588053396888e-07,10.0,0,0,1.3700722070720777e-07,28.00000021983408,28.000000208534534,28.00000016274716,1.0006524526631151e-05,1.0006524526628329e-05,1.0006524526608854e-05,28.00000021983408,28.000000208534534,28.00000016274716,1.0006524526631151e-05,1.0006524526628329e-05,1.0006524526608854e-05,1.000000852485502,1.000000852485502,c77fd0f1b15a80dd,c77fd0f1b15a80dd,True,True,0.8157000047503971,4.687699998612516,5.503400003362913,0.7631999978912063,19.44809999986319,20.211299997754395
nominal_heatup,5,52.000000000000014,52.000000000000014,51.999999999999986,51.999999999999986,-2.842170943040401e-14,-148066.0689152449,optimal,-148066.0466483758,True,True,converged(kkt(residual=2.82e-03<=tol=7.75e-02); obj_plateau(range=2.19e-08)),converged,0.0028238830307271133,0.07747532444178108,False,5,5,0.0,501,8000,6.522266886577199e-07,9.454483782533885e-07,10.0,0,0,1.5038468466886973e-07,28.00000026785304,28.000000252134775,28.015534364180088,1.0008156006768049e-05,1.0008156006761134e-05,1.0008156006725072e-05,28.00000026785304,28.000000252134775,28.015534364180088,1.0008156006768049e-05,1.0008156006761134e-05,1.0008156006725072e-05,1.0000008535389835,1.0000008535389835,83e0349061bd5b68,83e0349061bd5b68,True,True,0.9214999954565428,5.036900001869071,5.958399997325614,0.8439999946858734,16.02180000190856,16.865799996594433
nominal_heatup,6,56.000000000000014,56.000000000000014,55.99999999999999,55.999999999999986,-2.842170943040401e-14,-158106.7167959717,optimal,-158106.6979274649,True,True,converged(kkt(residual=4.01e-03<=tol=7.76e-02); obj_plateau(range=1.77e-08)),converged,0.004007279015602089,0.0775695115799176,False,5,5,0.0,451,8000,6.325447401422934e-07,9.190429883787488e-07,10.0,0,0,1.193403233829138e-07,28.000000312592185,28.00577391978186,28.057459750004423,1.000978762629658e-05,1.000978762628397e-05,1.0009793262776227e-05,28.000000312592185,28.00577391978186,28.057459750004423,1.000978762629658e-05,1.000978762628397e-05,1.0009793262776227e-05,1.0000008566302483,1.0000008566302483,b1b073f8a21e2c7b,b1b073f8a21e2c7b,True,True,0.8249000020441599,4.940599996189121,5.765499998233281,0.836300001537893,14.498599994112737,15.33489999565063
nominal_heatup,7,60.00000000000002,60.00000000000002,60.0,59.999999999999986,-3.552713678800501e-14,-167979.734052102,optimal,-167979.71166282005,True,True,converged(kkt(residual=5.72e-03<=tol=7.76e-02); obj_plateau(range=1.95e-08)),converged,0.005715923362068694,0.07762407352176776,False,5,5,0.0,301,8000,6.204440836654612e-07,9.014615676150584e-07,10.0,0,0,1.332856132175253e-07,28.004292153377847,28.022838296226645,28.135109522234508,1.001141938521665e-05,1.0011421478125678e-05,1.0011445967490528e-05,28.004292153377847,28.022838296226645,28.135109522234508,1.001141938521665e-05,1.0011421478125678e-05,1.0011445967490528e-05,1.0000008630022164,1.0000008630022164,4e886cc67c45b669,4e886cc67c45b669,True,True,1.1621999947237782,5.37340000300901,6.535599997732788,0.9045000042533502,13.859599996067118,14.764100000320468
nominal_heatup,8,64.00000000000003,64.00000000000003,63.999999999999986,63.999999999999986,-4.263256414560601e-14,-177665.40055867797,optimal,-177664.62262563463,False,False,max_iterations,max_iterations,0.006731265414123354,0.07763842186872474,False,5,5,0.0,8000,8000,6.111417434340183e-07,8.879459256760924e-07,10.0,0,0,4.3786412029454735e-06,28.01807839987666,28.057673407757182,28.254795432951447,1.0013052839181873e-05,1.0013061671269752e-05,1.0013127537634136e-05,28.01807839987666,28.057673407757182,28.254795432951447,1.0013052839181873e-05,1.0013061671269752e-05,1.0013127537634136e-05,1.0000008738881738,1.0000008738881738,a57c6f366ee02b99,a57c6f366ee02b99,True,True,1.4016999994055368,6.980999998631887,8.382699998037424,0.9254999968106858,244.80510000284994,245.73059999966063
nominal_heatup,9,68.00000000000003,68.00000000000003,67.99999999999997,67.99999999999997,-5.684341886080802e-14,-187142.3422856822,optimal,-187135.5424461591,False,False,max_iterations,max_iterations,0.020657770111258442,0.07761218494323338,False,5,5,0.0,8000,8000,6.305568547304574e-07,9.140364207738116e-07,10.0,0,0,3.6335120315152566e-05,28.047511223592842,28.11622195693027,28.42117301871507,1.0014691440074805e-05,1.0014714737108251e-05,1.0014854481868797e-05,28.047511223592842,28.11622195693027,28.42117301871507,1.0014691440074805e-05,1.0014714737108251e-05,1.0014854481868797e-05,1.0000008905547881,1.0000008905547881,0b6ea4586a87b064,0b6ea4586a87b064,True,True,0.7984999974723905,5.633599997963756,6.432099995436147,0.8761999997659586,244.6946000054595,245.57080000522546
nominal_heatup,10,72.00000000000003,72.00000000000003,71.99999999999997,71.99999999999997,-5.684341886080802e-14,-196384.77948680348,optimal,-196371.79641973716,False,False,max_iterations,max_iterations,0.032268010651289314,0.07754517144569238,False,5,5,0.0,8000,8000,6.510454966246471e-07,9.437361692121726e-07,10.0,0,0,6.611035284951499e-05,28.098587088330618,28.204026095810903,28.637444447596287,1.0016340922523065e-05,1.0016389563010768e-05,1.0016646422525322e-05,28.098587088330618,28.204026095810903,28.637444447596287,1.0016340922523065e-05,1.0016389563010768e-05,1.0016646422525322e-05,1.0000009143124624,1.0000009143124624,b48efd5d8b20c9bc,b48efd5d8b20c9bc,True,True,1.032100000884384,5.154099999344908,6.186200000229292,0.8181000011973083,247.4664000037592,248.2845000049565
