scenario,step,Ta_cvx_raw,Ta_cvx_applied,Ta_snn_raw,Ta_snn_applied,control_diff_e_u,cvxpy_objective,cvxpy_status,snn_objective,snn_converged,snn_verified_converged,snn_iterations,snn_max_iterations,snn_constraint_residual,snn_constraint_residual_scaled,snn_bound_violation,snn_clipped,cvxpy_clipped,objective_gap_snn_vs_reference,Tc1_cvx,Tc2_cvx,Tc3_cvx,alpha1_cvx,alpha2_cvx,alpha3_cvx,Tc1_snn,Tc2_snn,Tc3_snn,alpha1_snn,alpha2_snn,alpha3_snn,rho_Ap_cvx,rho_Ap_snn,qp_fingerprint_cvx,qp_fingerprint_snn,slew_saturated_cvx,slew_saturated_snn
nominal_heatup,11,76.0,76.0,77.9067283210885,75.99999999999997,-2.842170943040401e-14,-3997276.052680686,optimal,-4309984.901180453,False,False,8000,8000,2.474902779550476,4.31578312527634,0.0,1,0,,28.17696474743232,28.325927123648107,28.905878723964744,1.001800935059378e-05,1.0018097472067574e-05,1.0018526362451092e-05,28.17696474743232,28.325927123648107,28.905878723964744,1.001800935059378e-05,1.0018097472067574e-05,1.0018526362451092e-05,1.0000009465851527,0.9999000000004814,76e252ba65d6acc4,76e252ba65d6acc4,True,True
nominal_heatup,12,79.99999999999999,79.99999999999999,79.99999999999994,79.99999999999994,-4.263256414560601e-14,-4132774.880872062,optimal,-4363925.998892108,False,False,8000,8000,3.52050137163441,5.43478017070252,0.0,0,0,,28.287695303581557,28.48611411336325,29.228022559149494,1.0019707186055292e-05,1.0019852307914455e-05,1.0020521334415317e-05,28.287695303581557,28.48611411336325,29.228022559149494,1.0019707186055292e-05,1.0019852307914455e-05,1.0020521334415317e-05,1.000000988985778,0.9999000000005247,1044b2f80afc7279,1044b2f80afc7279,True,True
nominal_heatup,13,83.99999999999999,83.99999999999999,83.99999999999993,83.99999999999993,-5.684341886080802e-14,-4261544.896129359,optimal,-4436728.199135939,False,False,8000,8000,2.4451325443608027,3.7376513766915487,0.0,0,0,,28.435189073687383,28.68811443723295,29.60491107244096,1.0021447366458453e-05,1.0021670668093506e-05,1.002266335713411e-05,28.435189073687383,28.68811443723295,29.60491107244096,1.0021447366458453e-05,1.0021670668093506e-05,1.002266335713411e-05,1.0000010434153785,0.9999000000005833,4c30fd0939b86137,4c30fd0939b86137,True,True
nominal_heatup,14,87.99999999999999,87.99999999999999,87.99999999999999,87.99999999999993,-5.684341886080802e-14,-4382300.404325929,optimal,-4547735.708161489,False,False,8000,8000,2.593048980474265,4.128560823027733,2.842170943040401e-14,0,0,,28.623200041918288,28.934857331659494,30.037186768688905,1.0023245495954168e-05,1.0023572281445382e-05,1.0024990765584491e-05,28.623200041918288,28.934857331659494,30.037186768688905,1.0023245495954168e-05,1.0023572281445382e-05,1.0024990765584491e-05,1.0000011121797336,0.9999000000006616,04d5fd5d42a63407,04d5fd5d42a63407,True,True
nominal_heatup,15,91.99999999999999,91.99999999999999,91.99999999999999,91.99999999999993,-5.684341886080802e-14,-4493717.36531285,optimal,-4599053.34913407,False,False,8000,8000,1.6140364072906124,2.339659110870529,0.0,0,0,,28.854869120086413,29.22872865371056,30.525195733226727,1.0025120171607514e-05,1.0025580580941484e-05,1.0027549973976509e-05,28.854869120086413,29.22872865371056,30.525195733226727,1.0025120171607514e-05,1.0025580580941484e-05,1.0027549973976509e-05,1.0000011981334345,0.9999000000007657,2c997153558cb235,9b55dafb9badcee9,True,True
nominal_heatup,16,95.99999999999999,95.99999999999999,95.99999999999994,95.99999999999993,-5.684341886080802e-14,-4594311.755577716,optimal,-4654729.878565671,False,False,8000,8000,0.6350956459712478,0.9799978126635622,0.0,0,0,,29.132775953652295,29.571636766375924,31.069051976588753,1.0027093488534011e-05,1.0027723503453636e-05,1.0030397793205575e-05,29.132775953652295,29.571636766375924,31.069051976588753,1.0027093488534011e-05,1.0027723503453636e-05,1.0030397793205575e-05,1.0000013048593073,0.999900000000905,97b024212e116b47,97b024212e116b47,True,True
nominal_heatup,17,99.99999999999999,99.99999999999999,100.51767571458961,99.99999999999993,-5.684341886080802e-14,-4682485.98775227,optimal,-4742233.985729072,False,False,8000,8000,1.2330585851491662,1.9035363594577959,0.0,1,0,,29.459001193484145,29.965072618383886,31.66868726952701,1.0029191757879237e-05,1.0030034571632905e-05,1.0033604465787608e-05,29.459001193484145,29.965072618383886,31.66868726952701,1.0029191757879237e-05,1.0030034571632905e-05,1.0033604465787608e-05,1.0000014368973875,0.999900000001095,6cf5caf88310d69d,6cf5caf88310d69d,True,True
nominal_heatup,18,103.99999999999999,103.99999999999999,103.9999999999999,103.9999999999999,-8.526512829121202e-14,-4756573.33574245,optimal,-4780610.389735749,False,False,8000,8000,0.4038767751039529,0.5858700640238217,0.0,0,0,,29.83518713825559,30.410166831002797,32.32388788410938,1.0031446486637145e-05,1.003255432719756e-05,1.0037257650833878e-05,29.83518713825559,30.410166831002797,32.32388788410938,1.0031446486637145e-05,1.003255432719756e-05,1.0037257650833878e-05,1.0000016000414043,0.9999000000013538,4975ae8d240b840d,4975ae8d240b840d,True,True
nominal_heatup,19,107.99999999999997,107.99999999999997,107.99999999999993,107.9999999999999,-7.105427357601002e-14,-4814879.122501915,optimal,-4826020.124003166,False,False,8000,8000,0.32204985396548125,0.4667501320583769,0.0,0,0,,30.26259573381852,30.907740544433675,33.03432342597463,1.0033895682563044e-05,1.0035332213742204e-05,1.0041467676231376e-05,30.26259573381852,30.907740544433675,33.03432342597463,1.0033895682563044e-05,1.0035332213742204e-05,1.0041467676231376e-05,1.0000018017276073,0.9999000000017101,a5f89d1e7cd31789,a5f89d1e7cd31789,True,True
nominal_heatup,20,111.99999999999997,111.99999999999997,111.99999999999994,111.9999999999999,-7.105427357601002e-14,-4855717.335599005,optimal,-4859957.961105504,False,False,8000,8000,0.18733684525766137,0.29827109835767995,0.0,0,0,,30.742161255455276,31.45835074073644,33.799569377951165,1.0036585572181912e-05,1.0038429042220354e-05,1.0046374493864521e-05,30.742161255455276,31.45835074073644,33.799569377951165,1.0036585572181912e-05,1.0038429042220354e-05,1.0046374493864521e-05,1.000002051549314,0.9999000000022081,ad7fc304bc330e62,ad7fc304bc330e62,True,True
nominal_heatup,21,115.99999999999999,115.99999999999999,115.99999999999991,115.9999999999999,-8.526512829121202e-14,-4877442.577002665,optimal,-4867781.390327949,False,False,8000,8000,0.040361029702367546,0.06426140400508462,0.0,0,0,,31.274537519628144,32.06232983559645,34.619125239305966,1.0039572851893256e-05,1.0041920221372836e-05,1.0052156935043224e-05,31.274537519628144,32.06232983559645,34.619125239305966,1.0039572851893256e-05,1.0041920221372836e-05,1.0052156935043224e-05,1.000002361942879,0.999900000002915,4c62af936cf0ac74,4c62af936cf0ac74,True,True
nominal_heatup,22,119.99999999999999,119.99999999999999,120.00448153654595,119.9999999999999,-8.526512829121202e-14,-4878477.418998424,optimal,-4855961.642065326,False,False,8000,8000,0.005995312844930822,0.010143731529694833,0.0,1,0,,31.860139431473698,32.71982012895055,35.492429218553006,1.0042927636276365e-05,1.0045900001126806e-05,1.0059045087611502e-05,31.860139431473698,32.71982012895055,35.492429218553006,1.0042927636276365e-05,1.0045900001126806e-05,1.0059045087611502e-05,1.0000027491075865,0.9999000000039309,ea6c1ad04a7e6cdc,ea6c1ad04a7e6cdc,True,True
nominal_heatup,23,123.99999999999997,123.99999999999997,124.00043076664963,123.9999999999999,-7.105427357601002e-14,-4857335.535405974,optimal,-4827487.631711037,False,False,8000,8000,0.0013296579082293647,0.0019274325072595744,2.842170943040401e-14,1,0,0.006144912880324829,32.499179256904526,33.43080354993059,36.4188703028621,1.0046737327042226e-05,1.0050487067028725e-05,1.0067336928314506e-05,32.499179256904526,33.43080354993059,36.418870302862096,1.0046737327042226e-05,1.0050487067028725e-05,1.0067336928314506e-05,1.0000032342458494,0.999900000005413,0f216d01d16f6196,0f216d01d16f6196,True,True
nominal_heatup,24,127.99999999999996,127.99999999999996,127.99999999999984,127.99999999999984,-1.1368683772161603e-13,-4812641.025914493,optimal,-4781785.54537281,False,False,8000,8000,0.0005089164278189173,0.0007375777600033828,2.842170943040401e-14,0,0,0.006411340545930775,33.19169804282029,34.195127258322415,37.39779823444413,1.005111170702066e-05,1.0055831947088486e-05,1.0077420781319361e-05,33.19169804282029,34.19512725832241,37.397798234444124,1.005111170702066e-05,1.0055831947088486e-05,1.0077420781319361e-05,1.0000038452434135,0.9999000000076116,36966a3230d97c0b,36966a3230d97c0b,True,True
nominal_heatup,25,130.0,130.0,130.0,130.0,0.0,-4743144.390473815,optimal,-4714979.572024602,False,False,8000,8000,0.0008673728824390992,0.001257092349033151,2.842170943040401e-14,0,0,0.0059380057049758,33.937592712032945,35.01252560136736,38.42853181431629,1.005618967429849e-05,1.0062126862556018e-05,1.0089805789359043e-05,33.93759271203294,35.01252560136735,38.42853181431628,1.005618967429849e-05,1.0062126862556018e-05,1.0089805789359043e-05,1.000004618956481,0.9999000000109206,d249cd98e5654aa5,d249cd98e5654aa5,False,False
nominal_heatup,26,130.0,130.0,130.0,130.0,0.0,-4660857.028411634,optimal,-4650757.403386301,False,False,8000,8000,0.0006554201966366691,0.0009484634460195096,0.0,0,0,0.002166902989072703,34.73663933886757,35.88263890591762,39.51036584016606,1.0062148184087887e-05,1.0069618889944927e-05,1.0105163455459045e-05,34.73663933886756,35.88263890591761,39.510365840166045,1.0062148184087887e-05,1.0069618889944927e-05,1.0105163455459045e-05,1.000005604339681,0.9999000000159837,0c862183674c339d,7f2cb9e3c8e29823,False,False
nominal_heatup,27,130.0,130.0,130.0,130.0,0.0,-4578740.64713441,optimal,-4578690.141001066,False,False,8000,8000,0.000472293870672047,0.0006845003150717233,2.842170943040401e-14,0,0,1.1030573406460481e-05,35.588513092118006,36.80502953120535,40.64257692132614,1.0069214176848358e-05,1.007862763007317e-05,1.0124384554526784e-05,35.588513092118,36.80502953120534,40.642576921326125,1.0069214176848358e-05,1.007862763007317e-05,1.0124384554526784e-05,1.0000068667446973,0.9999000000238464,eb6e3d688d8a9519,7b48a38566ec60de,False,False
nominal_heatup,28,130.0,130.0,130.0,130.0,0.0,-4497417.026190166,optimal,-4497378.405628792,False,False,8000,8000,0.0004631402583754607,0.0006712338915635385,2.842170943040401e-14,0,0,8.587276436210093e-06,36.49280528639048,37.77919556259234,41.824428360756755,1.00776805645182e-05,1.0089569039656569e-05,1.0148657494724979e-05,36.49280528639047,37.779195562592335,41.82442836075675,1.00776805645182e-05,1.0089569039656567e-05,1.0148657494724979e-05,1.0000084938573894,0.9999000000362466,b7542b0a0b463af6,ab500d01cfc933bc,False,False
nominal_heatup,29,130.0,130.0,129.99999999999997,129.99999999999997,-2.842170943040401e-14,-4416968.952529828,optimal,-4416947.269378119,False,False,8000,8000,0.0007902503712529096,0.0011453179084073284,2.842170943040401e-14,0,0,4.909057405265358e-06,37.44903793778678,38.80458247844509,43.055174257720964,1.008792775660128e-05,1.0102987727945598e-05,1.0179576783908196e-05,37.44903793778677,38.804582478445084,43.05517425772095,1.008792775660128e-05,1.0102987727945596e-05,1.0179576783908196e-05,1.000010603941939,0.9999000000561059,d2303d8545cbd14c,12df89a9b68a8946,False,False
nominal_heatup,30,130.0,130.0,129.99999999999997,129.99999999999997,-2.842170943040401e-14,-4337463.228155296,optimal,-4337448.9242306175,False,False,8000,8000,0.0007740893089476231,0.0011218955162464184,0.0,0,0,3.2977634969222225e-06,38.45667617246797,39.88059307969843,44.3262958722187,1.0100452783556139e-05,1.0119600936431953e-05,1.0219294017606023e-05,38.456676172467965,39.88059307969842,44.32629587221869,1.0100452783556139e-05,1.0119600936431951e-05,1.0219294017606023e-05,1.0000133502968045,0.9999000000882996,1656a08076a1c85b,588cc1a148b5cfc0,False,False
nominal_heatup,31,130.0,130.0,130.0,130.0,0.0,-4258954.0956230685,optimal,-4258947.640634692,False,False,8000,8000,0.0007574268179837418,0.001097746398483146,2.842170943040401e-14,0,0,1.5156286224982726e-06,39.51513879282677,41.00370911940794,45.62384309440205,1.0115908887980325e-05,1.0140358723565776e-05,1.027064961864798e-05,39.51513879282676,41.00370911940793,45.623843094402034,1.0115908887980325e-05,1.0140358723565775e-05,1.027064961864798e-05,1.0000169276166246,0.9999000001409178,b4590aaf1558464a,1f828896bb39f0c7,False,False
nominal_heatup,32,130.0,130.0,130.0,130.0,0.0,-4181485.864571804,optimal,-4181484.8091790304,False,False,8000,8000,0.0007393453131641081,0.0010715406894634683,2.842170943040401e-14,0,0,2.523980282493128e-07,40.62166136640788,42.167626743408356,46.936965864865606,1.0135159609374298e-05,1.0166511340095578e-05,1.0337306087914461e-05,40.62166136640787,42.16762674340834,46.93696586486559,1.0135159609374298e-05,1.0166511340095577e-05,1.0337306087914461e-05,1.0000215859513406,0.999900000227421,f00d2eb240dca7f9,cb5fd164af724c00,False,False
nominal_heatup,33,130.0,130.0,129.99999999999997,129.99999999999997,-2.842170943040401e-14,-4105090.8588292957,optimal,-4105090.9646462747,False,False,8000,8000,0.0007241111375009268,0.0010494616435723358,0.0,0,0,-2.5774938934528593e-08,41.77084845737516,43.36566791672194,48.25708836034172,1.0159342426202962e-05,1.0199689056691248e-05,1.0423972055584554e-05,41.770848457375145,43.365667916721925,48.257088360341704,1.0159342426202962e-05,1.0199689056691246e-05,1.0423972055584554e-05,1.00002764480365,0.9999000003701379,9f5bfdefabf9c2e7,651d01ac1ae91542,False,False
nominal_heatup,34,130.0,130.0,130.0,130.0,0.0,-4029793.1559638185,optimal,-4029793.2597437142,False,False,8000,8000,0.0007162477012485624,0.001038065085350759,2.842170943040401e-14,0,0,-2.5750085064103013e-08,42.956351227797434,44.59092597223202,49.57797689401695,1.018994412676557e-05,1.0242010082863206e-05,1.053668028779401e-05,42.95635122779742,44.59092597223201,49.577976894016935,1.018994412676557e-05,1.0242010082863204e-05,1.053668028779401e-05,1.0000355128009815,0.9999000006060512,f1b068022e5efbe8,f042893a40456fd1,False,False
nominal_heatup,35,130.0,130.0,130.0,130.0,0.0,-3955609.343254412,optimal,-3955586.392634334,False,False,8000,8000,0.003446460717995592,0.004999490653267991,2.842170943040401e-14,0,0,5.80204884280673e-06,44.17140619546908,45.83695172260525,50.89495729321921,1.0228899307463622e-05,1.0296214244032106e-05,1.0683152902901279e-05,44.17140619546907,45.836951722605235,50.89495729321919,1.0228899307463622e-05,1.0296214244032104e-05,1.0683152902901279e-05,1.0000457117886863,0.9999000009962531,9c8e50cceb0ec654,1cbcbad6e0ddf482,False,False
nominal_heatup,36,130.0,130.0,130.00000000000003,130.0,0.0,-3882548.676645856,optimal,-3882491.7033367683,False,False,8000,8000,0.004414109070609129,0.006397413214938474,2.842170943040401e-14,0,0,1.4674210799321523e-05,45.40948352759255,47.097838917598104,52.2045545514495,1.0278713971231812e-05,1.036583429649087e-05,1.0873268743414286e-05,45.409483527592535,47.09783891759809,52.20455455144948,1.0278713971231812e-05,1.0365834296490869e-05,1.0873268743414286e-05,1.000058908674502,0.999900001641464,beaabf4818532b84,321b4c79cae1d12a,False,False
nominal_heatup,37,130.0,130.0,130.0,130.0,0.0,-3810617.5952469516,optimal,-3810530.016406399,False,False,8000,8000,0.005645757691922881,0.006785014217632224,0.0,0,0,2.2982858834638465e-05,46.66451695380042,48.36835320017051,53.50412826644477,1.0342623010345865e-05,1.0455411819631811e-05,1.1119674734577008e-05,46.66451695380041,48.368353200170496,53.50412826644475,1.0342623010345865e-05,1.045541181963181e-05,1.1119674734577006e-05,1.0000759571416173,0.9999000027074945,d808e6d496d3e62f,fa21d7236d2af1c6,False,False
nominal_heatup,38,130.0,130.0,130.0,130.0,0.0,-3739818.5513807777,optimal,-3739703.3669549027,False,False,8000,8000,0.005910690085670467,0.008566423316364258,2.842170943040401e-14,0,0,3.079948927455564e-05,47.931058634757065,49.64391516037741,54.79166265923367,1.0424789135198688e-05,1.0570772044380092e-05,1.1438591403752979e-05,47.93105863475705,49.64391516037739,54.79166265923365,1.0424789135198687e-05,1.0570772044380089e-05,1.1438591403752977e-05,1.0000979538377246,0.9999000044672416,944a36b0dba20b4b,8d9205fb1b472d2a,False,False
nominal_heatup,39,130.0,130.0,130.0,130.0,0.0,-3670150.4290669584,optimal,-3670010.698945375,False,False,8000,8000,0.0037926592515589164,0.005496739665358241,0.0,0,0,3.807207721572426e-05,49.204306314942166,50.92057550494545,56.06560239687443,1.0530555493521728e-05,1.0719374634412519e-05,1.1850890373346329e-05,49.20430631494215,50.920575504945425,56.06560239687441,1.0530555493521726e-05,1.0719374634412516e-05,1.1850890373346327e-05,1.0001263149983302,0.9999000073703812,882bfc39e0d7a8df,7038376884e7c6e4,False,False
nominal_heatup,40,130.0,130.0,130.0,130.0,0.0,-3601609.047296805,optimal,-3601447.786682736,False,False,8000,8000,0.004067281834693404,0.005909474213856569,0.0,0,0,4.477466588103907e-05,50.48009183635129,52.194957759675056,57.32474554955666,1.0666767540547945e-05,1.0910765749966646e-05,1.2383552396445595e-05,50.48009183635127,52.194957759675034,57.32474554955664,1.0666767540547944e-05,1.0910765749966642e-05,1.2383552396445588e-05,1.0001628826826376,0.999900012160134,8c7343f0dd0a220d,f77c0ff847b719f4,False,False
nominal_heatup,41,130.0,130.0,129.99999999999997,129.99999999999997,-2.842170943040401e-14,-3534187.5585183143,optimal,-3534007.5097676106,False,False,8000,8000,0.007389392272585837,0.010709521450150028,0.0,0,0,,51.75483560174435,53.464199514395304,58.56816376746488,1.0842186462087133e-05,1.1157166424599135e-05,1.3071662770483217e-05,51.754835601744325,53.46419951439528,58.56816376746486,1.0842186462087131e-05,1.1157166424599132e-05,1.3071662770483205e-05,1.000210073755604,0.9999000200710952,5453bc001ae80818,e25204a93cf5bfcb,False,False
nominal_heatup,42,130.0,130.0,130.0,130.0,0.0,-3467876.74472851,optimal,-3467680.510881486,False,False,8000,8000,0.007615406678311842,0.01103708642936585,2.842170943040401e-14,0,0,,53.02549121637784,54.72589075682159,59.79514556110168,1.1068025253675922e-05,1.1474247701261865e-05,1.3961166177047804e-05,53.025491216377816,54.72589075682157,59.79514556110166,1.106802525367592e-05,1.1474247701261856e-05,1.3961166177047792e-05,1.0002710907268957,0.999900033168888,3389231fdbf04d4b,843dfc3f06dc4434,False,False
nominal_heatup,43,130.0,130.0,130.0,130.0,0.0,-3402665.2068732097,optimal,-3402455.2605689997,False,False,8000,8000,0.006375919022715948,0.009240684351209616,0.0,0,0,6.170098939664805e-05,54.28948544658738,55.97801639829211,61.005153326433316,1.1358651936153698e-05,1.1882164517023144e-05,1.5112695179349738e-05,54.289485446587356,55.97801639829209,61.005153326433295,1.1358651936153696e-05,1.1882164517023135e-05,1.5112695179349724e-05,1.0003502217184117,0.9999000549414918,ee36806f45461bfb,b2e569a3daea85f4,False,False
nominal_heatup,44,130.0,130.0,130.0,130.0,0.0,-3338539.4346956075,optimal,-3338318.391274942,False,False,8000,8000,0.00628674088876835,0.009111437573761982,2.842170943040401e-14,0,0,6.62105134336806e-05,55.544660094629194,57.21890324691535,62.19779083408779,1.1732523445269194e-05,1.240695156285074e-05,1.6606913172483163e-05,55.54466009462917,57.21890324691533,62.197790834087776,1.1732523445269192e-05,1.2406951562850731e-05,1.660691317248315e-05,1.0004532681750724,0.9999000913436553,0b5405583e5ae6d8,3d0f014a13466557,False,False
nominal_heatup,45,130.0,130.0,129.99999999999997,129.99999999999997,-2.842170943040401e-14,-3275483.7327483776,optimal,-3275253.5294059603,False,False,8000,8000,0.007937253733970806,0.010399061887352623,2.842170943040401e-14,0,0,,56.78921767445046,58.44717272868527,63.372777800977815,1.221344127067576e-05,1.3082428465613039e-05,1.8551986542778255e-05,56.78921767445044,58.447172728685246,63.372777800977794,1.2213441270675758e-05,1.3082428465613025e-05,1.855198654277821e-05,1.000588154251119,0.9999001526674044,3e111dcf17dc338b,754e28b6a78a0652,False,False
nominal_heatup,46,130.0,130.0,130.0,130.0,0.0,-3213479.9624020406,optimal,-3213242.9580649706,False,False,8000,8000,0.008051723091597296,0.010549073625822025,0.0,0,0,,58.02167234021292,59.6616991361294,64.52992981579379,1.283225903535136e-05,1.3952823801894359e-05,2.1094037516679137e-05,58.0216723402129,59.66169913612938,64.52992981579376,1.2832259035351359e-05,1.3952823801894344e-05,2.109403751667909e-05,1.0007657922929523,0.9999002569356484,6365a5580d323dd2,cac5606fbf1a766f,False,False
nominal_heatup,47,129.99999999999997,129.99999999999997,129.99999999999997,129.99999999999997,0.0,-3152507.0368123525,optimal,-3152265.4772166787,False,False,8000,8000,0.007699485266940087,0.011158942383855397,2.842170943040401e-14,0,0,,59.24080627823817,60.861573248056025,65.66914222531285,1.3629227439716847e-05,1.5076414058007539e-05,2.4431749600808675e-05,59.240806278238146,60.861573248056,65.66914222531283,1.362922743971684e-05,1.5076414058007507e-05,2.443174960080858e-05,1.0010013058592766,0.9999004361304307,a80b91b71a888a9b,98d76ebb64481322,False,False
nominal_heatup,48,130.0,130.0,130.0,130.0,0.0,-3092540.0715405596,optimal,-3092295.7738139913,False,False,8000,8000,0.0077581757215909875,0.011244003057282903,0.0,0,0,,60.44563150282925,62.04607084493373,66.79037712551897,1.4657239205824328e-05,1.6530593465596096e-05,2.8836727925755534e-05,60.44563150282923,62.0460708449337,66.79037712551894,1.4657239205824321e-05,1.6530593465596062e-05,2.8836727925755432e-05,1.0013157471013459,0.9999007477361714,f458595b6e0e2094,765dc5bb02dab7fc,False,False
