scenario,step,Ta_cvx_raw,Ta_cvx_applied,Ta_snn_raw,Ta_snn_applied,control_diff_e_u,cvxpy_objective,cvxpy_status,snn_objective,snn_converged,snn_verified_converged,snn_convergence_reason,snn_convergence_reason_class,snn_kkt_residual,snn_kkt_tolerance,snn_projection_budget_exhausted,snn_relative_degree,snn_n_grad_rows_kept,snn_unactionable_predicted_violation_degC,snn_iterations,snn_max_iterations,snn_constraint_residual,snn_constraint_residual_scaled,snn_bound_violation,snn_clipped,cvxpy_clipped,objective_gap_snn_vs_reference,Tc1_cvx,Tc2_cvx,Tc3_cvx,alpha1_cvx,alpha2_cvx,alpha3_cvx,Tc1_snn,Tc2_snn,Tc3_snn,alpha1_snn,alpha2_snn,alpha3_snn,rho_Ap_cvx,rho_Ap_snn,qp_fingerprint_cvx,qp_fingerprint_snn,slew_saturated_cvx,slew_saturated_snn,build_ms_cvx,solve_ms_cvx,total_ms_cvx,build_ms_snn,solve_ms_snn,total_ms_snn
nominal_heatup,10,71.99999999999997,71.99999999999997,71.99999999999997,71.99999999999997,0.0,-196384.77840504333,optimal,-196371.79533760427,False,False,max_iterations,max_iterations,0.032268010628203316,0.07754517108972717,False,5,5,0.0,8000,8000,6.510454397812282e-07,9.437360697361896e-07,10.0,0,0,6.611035394748055e-05,28.098587088330618,28.204026095810903,28.637444447596287,1.0016340922523065e-05,1.0016389563010768e-05,1.0016646422525322e-05,28.098587088330618,28.204026095810903,28.637444447596287,1.0016340922523065e-05,1.0016389563010768e-05,1.0016646422525322e-05,1.0000009143124624,1.0000009143124624,b049dda0d6760132,b049dda0d6760132,True,True,2.3345000081462786,7.79169998713769,10.126199995283969,2.2348000056808814,424.505599992699,426.74039999837987
nominal_heatup,11,75.99999999999996,75.99999999999996,75.99999999999997,75.99999999999997,1.4210854715202004e-14,-205373.05633183158,optimal,-205353.13708846018,False,False,max_iterations,max_iterations,0.04468186684309657,0.0774373403969535,False,5,5,0.0,8000,8000,5.271957235208902e-07,7.66393557505296e-07,10.0,0,0,9.699053742428005e-05,28.17696474743232,28.325927123648107,28.905878723964744,1.001800935059378e-05,1.0018097472067574e-05,1.0018526362451092e-05,28.17696474743232,28.325927123648107,28.905878723964744,1.001800935059378e-05,1.0018097472067574e-05,1.0018526362451092e-05,1.0000009465851527,1.0000009465851527,d41ebe08cf942e48,c3db9d26fe549d9a,True,True,1.9063999934587628,7.907799998065457,9.81419999152422,1.9547999982023612,410.7347999961348,412.6895999943372
nominal_heatup,12,79.99999999999994,79.99999999999994,79.99999999999997,79.99999999999997,2.842170943040401e-14,-214088.40646751056,optimal,-214063.13103090762,False,False,max_iterations,max_iterations,0.05233237507592734,0.07728877836373677,False,5,5,0.0,8000,8000,5.292319258387579e-07,7.548050309225118e-07,10.0,0,0,0.0001180607427245016,28.287695303581557,28.48611411336325,29.228022559149494,1.0019707186055292e-05,1.0019852307914455e-05,1.0020521334415317e-05,28.287695303581557,28.48611411336325,29.228022559149494,1.0019707186055292e-05,1.0019852307914455e-05,1.0020521334415317e-05,1.000000988985778,1.000000988985778,584bfb1129999d58,584bfb1129999d58,True,True,2.027900001849048,9.053700006916188,11.081600008765236,2.0456999918678775,415.3405999968527,417.38629998872057
nominal_heatup,13,83.99999999999996,83.99999999999996,83.99999999999999,83.99999999999997,1.4210854715202004e-14,-222512.42859610394,optimal,-222480.51988485045,False,False,max_iterations,max_iterations,0.06202510355126661,0.07709967676208208,False,5,5,0.0,8000,8000,5.225643917583511e-07,7.480034200924024e-07,10.0,0,0,0.00014340192624152882,28.435189073687383,28.68811443723295,29.60491107244096,1.0021447366458453e-05,1.0021670668093506e-05,1.002266335713411e-05,28.435189073687383,28.68811443723295,29.60491107244096,1.0021447366458453e-05,1.0021670668093506e-05,1.002266335713411e-05,1.0000010434153785,1.0000010434153785,9b6501f11b4b8036,9b6501f11b4b8036,True,True,2.2505000088131055,9.509600000455976,11.760100009269081,2.352100011194125,409.29209999740124,411.64420000859536
nominal_heatup,14,87.99999999999994,87.99999999999994,87.99999999999997,87.99999999999997,2.842170943040401e-14,-230627.10638262113,optimal,-230592.75647918278,True,True,converged(kkt(residual=6.28e-02<=tol=7.69e-02); obj_plateau(range=3.59e-12)),converged,0.06284742154109518,0.07687031639273208,False,5,5,0.0,201,8000,5.8437012739887e-07,8.495088472670886e-07,10.0,0,0,0.00014894130835796672,28.623200041918288,28.934857331659494,30.037186768688905,1.0023245495954168e-05,1.0023572281445382e-05,1.0024990765584491e-05,28.623200041918288,28.934857331659494,30.037186768688905,1.0023245495954168e-05,1.0023572281445382e-05,1.0024990765584491e-05,1.0000011121797336,1.0000011121797336,918a245a8a0a134e,918a245a8a0a134e,True,True,2.749999999650754,7.996500004082918,10.746500003733672,1.960900000995025,13.952499997685663,15.913399998680688
nominal_heatup,15,91.99999999999993,91.99999999999993,91.99999999999997,91.99999999999997,4.263256414560601e-14,-238414.81733931246,optimal,-238380.63498478293,True,True,converged(kkt(residual=5.92e-02<=tol=7.66e-02); obj_plateau(range=3.00e-12)),converged,0.059168227041612426,0.07660105287427336,False,5,5,0.0,201,8000,5.89629024716487e-07,8.164697193890902e-07,10.0,0,0,0.00014337344626715655,28.854869120086413,29.22872865371056,30.525195733226727,1.0025120171607514e-05,1.0025580580941484e-05,1.0027549973976509e-05,28.854869120086413,29.22872865371056,30.525195733226727,1.0025120171607514e-05,1.0025580580941484e-05,1.0027549973976509e-05,1.0000011981334345,1.0000011981334345,89999277de89617c,7f9a5aab0edd7596,True,True,2.4836999946273863,11.44679999561049,13.930499990237877,2.0549999899230897,11.449500001617707,13.504499991540797
nominal_heatup,16,95.99999999999993,95.99999999999993,95.99999999999997,95.99999999999997,4.263256414560601e-14,-245858.33849909017,optimal,-245826.0319697086,True,True,converged(kkt(residual=5.32e-02<=tol=7.63e-02); obj_plateau(range=1.08e-12)),converged,0.05315918070658588,0.07629230471555298,False,5,5,0.0,201,8000,6.278478394960985e-07,8.693920507951702e-07,10.0,0,0,0.00013140302262758358,29.132775953652295,29.571636766375924,31.069051976588753,1.0027093488534011e-05,1.0027723503453636e-05,1.0030397793205575e-05,29.132775953652295,29.571636766375924,31.069051976588753,1.0027093488534011e-05,1.0027723503453636e-05,1.0030397793205575e-05,1.0000013048593073,1.0000013048593073,825c10fb4549c9ca,825c10fb4549c9ca,True,True,2.169700004742481,7.31689999520313,9.48659999994561,1.771399998688139,11.370699998224154,13.142099996912293
nominal_heatup,17,99.99999999999993,99.99999999999993,99.99999999999997,99.99999999999997,4.263256414560601e-14,-252940.84866524732,optimal,-252907.01068154193,False,False,max_iterations,max_iterations,0.05326826545366716,0.07594454330281392,False,5,5,0.0,8000,8000,6.361106272834149e-07,8.808334657217642e-07,10.0,0,0,0.00013377824614855405,29.459001193484145,29.965072618383886,31.66868726952701,1.0029191757879237e-05,1.0030034571632905e-05,1.0033604465787608e-05,29.459001193484145,29.965072618383886,31.66868726952701,1.0029191757879237e-05,1.0030034571632905e-05,1.0033604465787608e-05,1.0000014368973875,1.0000014368973875,9e94efa170440ac9,9e94efa170440ac9,True,True,2.4145999923348427,7.266000000527129,9.680599992861971,1.8423000001348555,376.69359998835716,378.535899988492
nominal_heatup,18,103.99999999999993,103.99999999999993,103.99999999999997,103.99999999999997,4.263256414560601e-14,-259645.92794660272,optimal,-259612.18191372926,True,True,converged(kkt(residual=5.09e-02<=tol=7.56e-02); obj_plateau(range=2.57e-13)),converged,0.050926387749484346,0.07555828450109504,False,5,5,0.0,201,8000,6.76804603472192e-07,9.810758152539734e-07,10.0,0,0,0.000129969425822879,29.83518713825559,30.410166831002797,32.32388788410938,1.0031446486637145e-05,1.003255432719756e-05,1.0037257650833878e-05,29.83518713825559,30.410166831002797,32.32388788410938,1.0031446486637145e-05,1.003255432719756e-05,1.0037257650833878e-05,1.0000016000414043,1.0000016000414043,b52c585128b36b86,b52c585128b36b86,True,True,1.4947000017855316,5.604899997706525,7.099599999492057,1.3338000135263428,7.454499995219521,8.788300008745864
nominal_heatup,19,107.99999999999994,107.99999999999994,107.99999999999997,107.99999999999997,2.842170943040401e-14,-265957.55516190745,optimal,-265928.55130507593,True,True,converged(kkt(residual=4.20e-02<=tol=7.51e-02); obj_plateau(range=2.99e-13)),converged,0.04199558813565572,0.07513408162614542,False,5,5,0.0,201,8000,6.510827432748556e-07,9.116205230697005e-07,10.0,0,0,0.00010905445421866546,30.26259573381852,30.907740544433675,33.03432342597463,1.0033895682563044e-05,1.0035332213742204e-05,1.0041467676231376e-05,30.26259573381852,30.907740544433675,33.03432342597463,1.0033895682563044e-05,1.0035332213742204e-05,1.0041467676231376e-05,1.0000018017276073,1.0000018017276073,79fccccf8f15c6a9,79fccccf8f15c6a9,True,True,1.2599000037880614,5.3155000059632584,6.57540000975132,2.360800004680641,10.57060000312049,12.93140000780113
nominal_heatup,20,111.99999999999994,111.99999999999994,111.99999999999997,111.99999999999997,2.842170943040401e-14,-271860.1035881512,optimal,-271837.459729102,True,True,converged(kkt(residual=3.15e-02<=tol=7.47e-02); obj_plateau(range=2.98e-13)),converged,0.03152322154606667,0.07467251958521323,False,5,5,0.0,201,8000,6.837688459881974e-07,9.468268560297588e-07,10.0,0,0,8.329231811291875e-05,30.742161255455276,31.45835074073644,33.799569377951165,1.0036585572181912e-05,1.0038429042220354e-05,1.0046374493864521e-05,30.742161255455276,31.45835074073644,33.799569377951165,1.0036585572181912e-05,1.0038429042220354e-05,1.0046374493864521e-05,1.000002051549314,1.000002051549314,26237f67a7a0e7c8,711287311a7e82e7,True,True,2.1715000038966537,8.566099990275688,10.737599994172342,1.6780000005383044,11.111200001323596,12.7892000018619
nominal_heatup,21,115.99999999999996,115.99999999999996,115.99999999999997,115.99999999999997,1.4210854715202004e-14,-277338.3354374501,optimal,-277322.4093909128,False,False,max_iterations,max_iterations,0.0213626851783019,0.07417421001996738,False,5,5,0.0,8000,8000,7.106024639824682e-07,9.839836936365032e-07,10.0,0,0,5.7424610074087085e-05,31.274537519628144,32.06232983559645,34.619125239305966,1.0039572851893256e-05,1.0041920221372836e-05,1.0052156935043224e-05,31.274537519628144,32.06232983559645,34.619125239305966,1.0039572851893256e-05,1.0041920221372836e-05,1.0052156935043224e-05,1.000002361942879,1.000002361942879,9b751e3902f36ed4,846a7839e22c80d8,True,True,1.7833000019891188,7.463400004780851,9.24670000676997,2.0914000051561743,374.7473999974318,376.83880000258796
nominal_heatup,22,119.99999999999996,119.99999999999996,119.99999999999999,119.99999999999997,1.4210854715202004e-14,-282249.2601844363,optimal,-282197.07596616494,False,False,max_iterations,max_iterations,0.06976883802459596,0.07363978731247066,False,5,5,0.0,8000,8000,6.560766223628889e-07,9.55763558074807e-07,10.0,0,0,0.00018488699522014034,31.860139431473698,32.71982012895055,35.492429218553006,1.0042927636276365e-05,1.0045900001126806e-05,1.0059045087611502e-05,31.860139431473698,32.71982012895055,35.492429218553006,1.0042927636276365e-05,1.0045900001126806e-05,1.0059045087611502e-05,1.0000027491075865,1.0000027491075865,c0c53ccfd1fbff75,f3b09411b8df9c38,True,True,1.329899998381734,5.6284000020241365,6.95830000040587,1.3069999986328185,353.1641000008676,354.47109999950044
nominal_heatup,23,123.99999999999997,123.99999999999997,124.0000004330801,123.99999999999997,0.0,-285922.71912266745,optimal,-285869.86250708776,False,False,max_iterations,max_iterations,0.07005100500993405,0.07306990534601678,False,5,5,0.0,8000,8000,6.280502446998071e-07,9.073960827166161e-07,10.0,0,0,0.00018486333622724544,32.499179256904526,33.43080354993059,36.418870302862096,1.0046737327042226e-05,1.0050487067028725e-05,1.0067336928314506e-05,32.499179256904526,33.43080354993059,36.4188703028621,1.0046737327042226e-05,1.0050487067028725e-05,1.0067336928314506e-05,1.0000032342458494,1.0000032342458494,f2ac192c71e9e327,35bc48c120ce9f9a,True,True,1.2386000016704202,5.171900003915653,6.410500005586073,1.231799993547611,248.15090000629425,249.38269999984186
nominal_heatup,24,127.99999999999997,127.99999999999997,127.99999999999997,127.99999999999997,0.0,-287335.8751669478,optimal,-287286.2186274071,False,False,max_iterations,max_iterations,0.06552642851850562,0.07246523490438808,False,5,5,0.0,8000,8000,6.228404316743763e-07,8.998690477213245e-07,10.0,0,0,0.00017281711064910416,33.19169804282029,34.19512725832241,37.397798234444124,1.005111170702066e-05,1.0055831947088486e-05,1.0077420781319361e-05,33.19169804282029,34.195127258322415,37.39779823444413,1.005111170702066e-05,1.0055831947088486e-05,1.0077420781319361e-05,1.0000038452434135,1.0000038452434135,097cf872b54ada68,ebba7cf0531ae575,True,True,1.349900005152449,8.79989999521058,10.14980000036303,1.8595000001369044,219.07089999876916,220.93039999890607
nominal_heatup,25,130.0,130.0,130.0,130.0,0.0,-285421.3433542201,optimal,-285377.5666791368,False,False,max_iterations,max_iterations,0.05765787060924054,0.07182646166125428,False,5,5,0.0,8000,8000,5.973794827696111e-07,8.63083653435126e-07,10.0,0,0,0.00015337569250107358,33.93759271203294,35.01252560136735,38.42853181431628,1.005618967429849e-05,1.0062126862556018e-05,1.0089805789359043e-05,33.937592712032945,35.01252560136736,38.42853181431629,1.005618967429849e-05,1.0062126862556018e-05,1.0089805789359043e-05,1.0000046189564815,1.000004618956481,311707fff0b6f53b,02ece3e105871a13,False,False,2.013200006331317,7.066799997119233,9.08000000345055,2.666000000317581,257.53899999835994,260.2049999986775
nominal_heatup,26,130.0,130.0,130.0,130.0,0.0,-281039.4561664829,optimal,-281001.29480649665,False,False,max_iterations,max_iterations,0.05025774587858509,0.07100872566817841,False,5,5,0.0,8000,8000,5.907819797812408e-07,8.251904946021682e-07,10.0,0,0,0.00013578657749524058,34.73663933886756,35.88263890591761,39.51036584016605,1.0062148184087887e-05,1.0069618889944927e-05,1.0105163455459045e-05,34.73663933886757,35.88263890591762,39.51036584016606,1.0062148184087887e-05,1.0069618889944927e-05,1.0105163455459045e-05,1.0000056043396808,1.000005604339681,8eb29ce445d7875e,8e327865e710a1f4,False,False,3.048799990210682,10.221899996395223,13.270699986605905,2.502300005289726,248.92600000021048,251.4283000055002
nominal_heatup,27,130.0,130.0,130.0,130.0,0.0,-276121.9701775234,optimal,-276086.84566948604,False,False,max_iterations,max_iterations,0.04632589418899749,0.07002782567582269,False,5,5,0.0,8000,8000,6.886176748821526e-07,9.989197486959256e-07,10.0,0,0,0.00012720660968460574,35.588513092118,36.80502953120534,40.64257692132613,1.0069214176848358e-05,1.007862763007317e-05,1.0124384554526784e-05,35.588513092118006,36.80502953120535,40.64257692132614,1.0069214176848358e-05,1.007862763007317e-05,1.0124384554526784e-05,1.0000068667446973,1.0000068667446973,f92e3f8c7735ab34,e8668d64e152b3bc,False,False,1.843999998527579,7.8517000074498355,9.695700005977415,1.9966000108979642,252.01039999956265,254.00700001046062
nominal_heatup,28,130.0,130.0,130.0,130.0,0.0,-271205.5947255437,optimal,-271172.8414221514,False,False,max_iterations,max_iterations,0.04329331370305631,0.06904684438486627,False,5,5,0.0,8000,8000,5.62927851888162e-07,8.133082021188898e-07,10.0,0,0,0.00012076942748884269,36.49280528639047,37.779195562592335,41.82442836075675,1.00776805645182e-05,1.0089569039656567e-05,1.0148657494724979e-05,36.49280528639048,37.77919556259234,41.824428360756755,1.00776805645182e-05,1.0089569039656569e-05,1.0148657494724979e-05,1.0000084938573894,1.0000084938573894,69a6587c63d2f50b,cc704d544d1cc699,False,False,1.9496999884722754,8.377300007850863,10.326999996323138,1.7247999930987135,243.26920000021346,244.99399999331217
nominal_heatup,29,130.0,130.0,130.0,130.0,0.0,-266303.80334732385,optimal,-266272.99330798956,False,False,max_iterations,max_iterations,0.04084776900129335,0.06806870211644805,False,5,5,0.0,8000,8000,5.667616420623744e-07,8.188471385395246e-07,10.0,0,0,0.0001156952814517901,37.44903793778677,38.804582478445084,43.05517425772096,1.008792775660128e-05,1.0102987727945596e-05,1.0179576783908196e-05,37.44903793778678,38.80458247844509,43.055174257720964,1.008792775660128e-05,1.0102987727945598e-05,1.0179576783908196e-05,1.000010603941939,1.000010603941939,45a465e323453ee7,cbef66634e65b801,False,False,2.5175000046147034,9.335700000519864,11.853200005134568,2.6388000114820898,225.82219999458175,228.46100000606384
nominal_heatup,30,130.0,130.0,130.0,130.0,0.0,-261427.50537077658,optimal,-261400.23919893746,False,False,max_iterations,max_iterations,0.03621876021548192,0.06709577262615266,False,5,5,0.0,8000,8000,5.538212235478568e-07,8.001514517630426e-07,10.0,0,0,0.00010429753492625475,38.456676172467965,39.88059307969842,44.326295872218694,1.0100452783556139e-05,1.0119600936431951e-05,1.0219294017606023e-05,38.45667617246797,39.88059307969843,44.3262958722187,1.0100452783556139e-05,1.0119600936431953e-05,1.0219294017606023e-05,1.0000133502968045,1.0000133502968045,1d55e7d7dec0aadb,d766628155f089a8,False,False,1.3194000057410449,6.287999989581294,7.607399995322339,2.362700004596263,198.72109999414533,201.0837999987416
nominal_heatup,31,130.0,130.0,130.0,130.0,0.0,-256585.55027185671,optimal,-256564.02894684317,False,False,max_iterations,max_iterations,0.028561413459431438,0.06612998763889327,False,5,5,0.0,8000,8000,5.940057548059485e-07,8.616741871136924e-07,10.0,0,0,8.387618553868833e-05,39.51513879282676,41.00370911940793,45.62384309440204,1.0115908887980325e-05,1.0140358723565775e-05,1.027064961864798e-05,39.51513879282677,41.00370911940794,45.62384309440205,1.0115908887980325e-05,1.0140358723565776e-05,1.027064961864798e-05,1.0000169276166246,1.0000169276166246,ea7b1a85f35d0c10,f4598c01e819090e,False,False,2.4219000042648986,8.447799991699867,10.869699995964766,1.821199999540113,204.08950001001358,205.9107000095537
nominal_heatup,32,130.0,130.0,129.99999999999997,129.99999999999997,-2.842170943040401e-14,-251785.1210583345,optimal,-251766.1225075383,False,False,max_iterations,max_iterations,0.02529616846404484,0.06517292008472327,False,5,5,0.0,8000,8000,5.815408030684921e-07,8.435923115612809e-07,10.0,0,0,7.545583520540911e-05,40.62166136640787,42.16762674340835,46.9369658648656,1.0135159609374298e-05,1.0166511340095577e-05,1.0337306087914461e-05,40.62166136640788,42.167626743408356,46.936965864865606,1.0135159609374298e-05,1.0166511340095578e-05,1.0337306087914461e-05,1.0000215859513406,1.0000215859513406,1db3ac0cd269c8a4,c8108ff38536af88,False,False,1.8471999937901273,6.666700006462634,8.513900000252761,1.8748000002233312,225.7709999976214,227.64579999784473
nominal_heatup,33,130.0,130.0,130.0,130.0,0.0,-247032.03577662606,optimal,-247016.38974330595,False,False,max_iterations,max_iterations,0.02087809175193523,0.06422584808922023,False,5,5,0.0,8000,8000,5.690584288231548e-07,8.254851762146131e-07,10.0,0,0,6.333660369495334e-05,41.77084845737515,43.36566791672193,48.25708836034171,1.0159342426202962e-05,1.0199689056691246e-05,1.0423972055584554e-05,41.77084845737516,43.36566791672194,48.25708836034172,1.0159342426202962e-05,1.0199689056691248e-05,1.0423972055584554e-05,1.0000276448036494,1.00002764480365,d30ed634c9a4c473,f570a98128e82bb5,False,False,1.5469999925699085,5.375400010962039,6.922400003531948,1.7574000085005537,220.48679999716114,222.2442000056617
